1.676371097564697266e-01	5.139350891113281250e-03	4.996776580810546875e-03	4.995346069335937500e-03	5.046129226684570312e-03	5.073785781860351562e-03	4.982233047485351562e-03	5.470752716064453125e-03	5.008459091186523438e-03	4.877567291259765625e-03
1.724383831024169922e-01	5.271673202514648438e-03	5.065202713012695312e-03	5.158185958862304688e-03	5.133390426635742188e-03	4.918813705444335938e-03	5.297660827636718750e-03	4.896402359008789062e-03	4.859685897827148438e-03	4.845142364501953125e-03
1.060094833374023438e-01	5.352020263671875000e-03	5.025148391723632812e-03	5.289554595947265625e-03	4.917860031127929688e-03	4.869699478149414062e-03	5.195856094360351562e-03	4.914999008178710938e-03	4.860639572143554688e-03	4.830598831176757812e-03
1.799724102020263672e-01	5.100727081298828125e-03	4.915237426757812500e-03	5.136013031005859375e-03	4.932641983032226562e-03	4.927635192871093750e-03	5.241394042968750000e-03	5.033969879150390625e-03	4.908084869384765625e-03	4.880905151367187500e-03
1.683943271636962891e-01	4.948139190673828125e-03	4.724502563476562500e-03	4.950284957885742188e-03	4.935741424560546875e-03	4.872798919677734375e-03	6.447315216064453125e-03	5.060195922851562500e-03	6.845235824584960938e-03	4.768371582031250000e-03
1.071288585662841797e-01	5.252599716186523438e-03	5.174636840820312500e-03	5.105733871459960938e-03	4.904747009277343750e-03	4.875898361206054688e-03	5.316734313964843750e-03	4.961252212524414062e-03	4.930257797241210938e-03	4.841566085815429688e-03
1.079146862030029297e-01	5.281209945678710938e-03	5.022048950195312500e-03	4.981279373168945312e-03	4.896640777587890625e-03	4.816055297851562500e-03	5.188465118408203125e-03	4.895925521850585938e-03	4.890441894531250000e-03	4.854679107666015625e-03
1.721391677856445312e-01	5.200862884521484375e-03	5.183696746826171875e-03	5.260705947875976562e-03	5.139350891113281250e-03	5.113363265991210938e-03	5.334138870239257812e-03	5.084276199340820312e-03	5.012750625610351562e-03	4.997253417968750000e-03
1.468942165374755859e-01	4.975318908691406250e-03	4.782915115356445312e-03	5.079746246337890625e-03	4.832506179809570312e-03	4.779815673828125000e-03	4.737615585327148438e-03	5.396842956542968750e-03	5.087852478027343750e-03	4.872560501098632812e-03
1.061475276947021484e-01	5.398511886596679688e-03	5.180597305297851562e-03	5.061626434326171875e-03	4.889011383056640625e-03	4.875421524047851562e-03	5.183458328247070312e-03	4.941463470458984375e-03	4.820823669433593750e-03	4.871368408203125000e-03
