3.081517713238494660e-01	2.857760829154890603e-01	2.855177864883885475e-01	2.855177864883885475e-01	2.855177864883885475e-01	2.855177864883885475e-01	2.849703063868512798e-01	2.849703063868512798e-01	2.849703063868512798e-01	2.849703063868512798e-01	2.849703063868512798e-01
3.092804268153027114e-01	2.869648090516677685e-01	2.869648090516677685e-01	2.859385230324484883e-01	2.843305426414567405e-01	2.843305426414567405e-01	2.843305426414567405e-01	2.842874791887071706e-01	2.840823753915651673e-01	2.829719709627555591e-01	2.829719709627555591e-01
3.084252001059175075e-01	2.870719577326919514e-01	2.870719577326919514e-01	2.836080657111273440e-01	2.836080657111273440e-01	2.836080657111273440e-01	2.836080657111273440e-01	2.836080657111273440e-01	2.836080657111273440e-01	2.836080657111273440e-01	2.836080657111273440e-01
3.072417059330024847e-01	2.873386301175512303e-01	2.847845783137312181e-01	2.847845783137312181e-01	2.847845783137312181e-01	2.847845783137312181e-01	2.847845783137312181e-01	2.846101871644607373e-01	2.846101871644607373e-01	2.843779843262951856e-01	2.843779843262951856e-01
3.077607178928876142e-01	2.865470936804107027e-01	2.865470936804107027e-01	2.865470936804107027e-01	2.860873046547475762e-01	2.848774700453787223e-01	2.848774700453787223e-01	2.845149136552906910e-01	2.845149136552906910e-01	2.845149136552906910e-01	2.836739703862353745e-01
3.092453889172486758e-01	2.915766034463439516e-01	2.915766034463439516e-01	2.915766034463439516e-01	2.900790036326706955e-01	2.891650236014163822e-01	2.891650236014163822e-01	2.891650236014163822e-01	2.891650236014163822e-01	2.891650236014163822e-01	2.873835383039532454e-01
3.099102829441879869e-01	2.849309516675544440e-01	2.849309516675544440e-01	2.849309516675544440e-01	2.849309516675544440e-01	2.849309516675544440e-01	2.849309516675544440e-01	2.846232158969147497e-01	2.846232158969147497e-01	2.837064410700942396e-01	2.837064410700942396e-01
3.094995924920745933e-01	2.899391121334499166e-01	2.897457763402149222e-01	2.882572087374600245e-01	2.882572087374600245e-01	2.882572087374600245e-01	2.882572087374600245e-01	2.882572087374600245e-01	2.882572087374600245e-01	2.880130500504464730e-01	2.880130500504464730e-01
3.085717889997693919e-01	2.868946850901902268e-01	2.868946850901902268e-01	2.852314939402570415e-01	2.837383361777874313e-01	2.828581236829660894e-01	2.828581236829660894e-01	2.828581236829660894e-01	2.828581236829660894e-01	2.828581236829660894e-01	2.828581236829660894e-01
3.095562734989204534e-01	2.914019606330178203e-01	2.895817178668397829e-01	2.883103688557942523e-01	2.883103688557942523e-01	2.883103688557942523e-01	2.882059559677586091e-01	2.871800504549584798e-01	2.871800504549584798e-01	2.871800504549584798e-01	2.863984156136561432e-01
