2.288839583396911621e+02	1.819133758544921875e-04	2.958774566650390625e-04	1.668930053710937500e-04	1.690387725830078125e-04	1.604557037353515625e-04	1.866817474365234375e-04	1.771450042724609375e-04	1.707077026367187500e-04	1.611709594726562500e-04
2.294628190994262695e+02	2.007484436035156250e-04	1.826286315917968750e-04	1.804828643798828125e-04	1.931190490722656250e-04	1.809597015380859375e-04	1.788139343261718750e-04	1.745223999023437500e-04	1.628398895263671875e-04	1.680850982666015625e-04
2.292428681850433350e+02	1.749992370605468750e-04	1.766681671142578125e-04	1.685619354248046875e-04	1.673698425292968750e-04	1.771450042724609375e-04	1.900196075439453125e-04	1.657009124755859375e-04	1.630783081054687500e-04	1.673698425292968750e-04
2.293706476688385010e+02	1.704692840576171875e-04	1.814365386962890625e-04	1.649856567382812500e-04	1.707077026367187500e-04	1.723766326904296875e-04	1.695156097412109375e-04	1.780986785888671875e-04	1.585483551025390625e-04	1.716613769531250000e-04
2.293047156333923340e+02	1.752376556396484375e-04	1.640319824218750000e-04	1.661777496337890625e-04	1.847743988037109375e-04	1.757144927978515625e-04	1.721382141113281250e-04	1.859664916992187500e-04	1.652240753173828125e-04	1.709461212158203125e-04
2.292828173637390137e+02	2.050399780273437500e-04	2.019405364990234375e-04	1.764297485351562500e-04	1.997947692871093750e-04	1.666545867919921875e-04	1.795291900634765625e-04	1.702308654785156250e-04	1.683235168457031250e-04	1.757144927978515625e-04
2.292038900852203369e+02	1.881122589111328125e-04	1.964569091796875000e-04	1.735687255859375000e-04	1.666545867919921875e-04	1.819133758544921875e-04	1.761913299560546875e-04	1.931190490722656250e-04	1.628398895263671875e-04	1.833438873291015625e-04
2.294751343727111816e+02	1.680850982666015625e-04	1.716613769531250000e-04	1.821517944335937500e-04	1.709461212158203125e-04	1.709461212158203125e-04	1.616477966308593750e-04	1.671314239501953125e-04	1.912117004394531250e-04	1.621246337890625000e-04
2.292251393795013428e+02	1.721382141113281250e-04	1.819133758544921875e-04	1.673698425292968750e-04	1.804828643798828125e-04	1.895427703857421875e-04	1.962184906005859375e-04	1.709461212158203125e-04	1.595020294189453125e-04	1.752376556396484375e-04
2.293696191310882568e+02	1.728534698486328125e-04	1.723766326904296875e-04	2.055168151855468750e-04	1.735687255859375000e-04	1.704692840576171875e-04	1.664161682128906250e-04	1.695156097412109375e-04	1.630783081054687500e-04	1.754760742187500000e-04
