3.099130428198612064e-01	2.867498722943392364e-01	2.858358886506822127e-01	2.855748010404181580e-01	2.850103968321675008e-01	2.850103968321675008e-01	2.850103968321675008e-01	2.848094653601598303e-01	2.848094653601598303e-01	2.848094653601598303e-01	2.848094653601598303e-01
3.093263151669742861e-01	2.869303057892154118e-01	2.860137609520343460e-01	2.848347377295445404e-01	2.831575280488138890e-01	2.831575280488138890e-01	2.831575280488138890e-01	2.831575280488138890e-01	2.831575280488138890e-01	2.823666984384710088e-01	2.823666984384710088e-01
3.100898301962650150e-01	2.867283038418702579e-01	2.867283038418702579e-01	2.864764495329423233e-01	2.846597794330481546e-01	2.846597794330481546e-01	2.846597794330481546e-01	2.846597794330481546e-01	2.846597794330481546e-01	2.837204680298314186e-01	2.837204680298314186e-01
3.081610347285414497e-01	2.866854547250151097e-01	2.866854547250151097e-01	2.851438558462894290e-01	2.831108714594985365e-01	2.831108714594985365e-01	2.831108714594985365e-01	2.831108714594985365e-01	2.831108714594985365e-01	2.831108714594985365e-01	2.831108714594985365e-01
3.080947158312555834e-01	2.856216852111045368e-01	2.856216852111045368e-01	2.847185821244211379e-01	2.847185821244211379e-01	2.847185821244211379e-01	2.847185821244211379e-01	2.847185821244211379e-01	2.847185821244211379e-01	2.847185821244211379e-01	2.847185821244211379e-01
3.096706843135332843e-01	2.921588023503621789e-01	2.898455256163471327e-01	2.898455256163471327e-01	2.898455256163471327e-01	2.898455256163471327e-01	2.898455256163471327e-01	2.898455256163471327e-01	2.896400653954708249e-01	2.887186691014453355e-01	2.887186691014453355e-01
3.115601094082148248e-01	2.865888795467338435e-01	2.847363972904706775e-01	2.847363972904706775e-01	2.833877512902924223e-01	2.833877512902924223e-01	2.820428537599967700e-01	2.820428537599967700e-01	2.820428537599967700e-01	2.820428537599967700e-01	2.820428537599967700e-01
3.097419461818656794e-01	2.902010089219218547e-01	2.902010089219218547e-01	2.894316779242621096e-01	2.894316779242621096e-01	2.885031627886222583e-01	2.885031627886222583e-01	2.885031627886222583e-01	2.880992672660134257e-01	2.880992672660134257e-01	2.880992672660134257e-01
3.088507279001100891e-01	2.881875628172748671e-01	2.873195373650753170e-01	2.860087204461145283e-01	2.840846162853818413e-01	2.840251296457618202e-01	2.838968496129969932e-01	2.838968496129969932e-01	2.838968496129969932e-01	2.838968496129969932e-01	2.838938513187446722e-01
3.099677743333758562e-01	2.909161225713864374e-01	2.909161225713864374e-01	2.889115340781934771e-01	2.875368619205975751e-01	2.875368619205975751e-01	2.875368619205975751e-01	2.875368619205975751e-01	2.875368619205975751e-01	2.872385629499801807e-01	2.871837230643841110e-01
