3.091988298628064458e-01	3.091119371279321681e-01	3.091119371279321681e-01	3.081537689825500914e-01	3.081537689825500914e-01	3.081537689825500914e-01	2.875899871190389367e-01	2.867036925421820870e-01	2.854249971081511683e-01	2.854249971081511683e-01	2.854249971081511683e-01
3.102072910829023478e-01	3.067103973542800732e-01	3.067103973542800732e-01	3.067103973542800732e-01	3.067103973542800732e-01	3.055156637923885921e-01	2.837841607103444019e-01	2.837841607103444019e-01	2.824040795817520100e-01	2.824040795817520100e-01	2.824040795817520100e-01
3.084296927307590974e-01	3.074578082922733158e-01	3.074578082922733158e-01	3.069531508166380429e-01	3.069531508166380429e-01	3.069531508166380429e-01	2.852199414763787466e-01	2.852199414763787466e-01	2.845748446204445226e-01	2.845748446204445226e-01	2.845748446204445226e-01
3.097766806380917171e-01	3.073603938324282470e-01	3.073603938324282470e-01	3.073528836471865477e-01	3.068938351640797535e-01	3.068938351640797535e-01	2.840461682791661224e-01	2.836859503177681097e-01	2.836859503177681097e-01	2.836859503177681097e-01	2.836859503177681097e-01
3.076718913184272042e-01	3.076718913184272042e-01	3.070315556092695353e-01	3.070315556092695353e-01	3.070315556092695353e-01	3.070315556092695353e-01	2.851535093904745688e-01	2.851400989474672243e-01	2.828826302229755507e-01	2.828826302229755507e-01	2.828826302229755507e-01
3.109032638145216021e-01	3.071541027589277939e-01	3.065049178672559216e-01	3.065049178672559216e-01	3.065049178672559216e-01	3.065049178672559216e-01	2.898333132869065354e-01	2.896702638780227490e-01	2.886645384509153867e-01	2.886645384509153867e-01	2.886645384509153867e-01
3.075168662601046599e-01	3.049372422574746500e-01	3.049372422574746500e-01	3.049372422574746500e-01	3.049372422574746500e-01	3.044875089568320758e-01	2.843015771923643187e-01	2.843015771923643187e-01	2.834548287921481724e-01	2.834548287921481724e-01	2.834548287921481724e-01
3.097242923698039219e-01	3.060691091749402903e-01	3.060691091749402903e-01	3.060691091749402903e-01	3.048888842264810828e-01	3.048888842264810828e-01	2.905630114102604189e-01	2.889990939034355888e-01	2.889990939034355888e-01	2.889990939034355888e-01	2.889990939034355888e-01
3.094564014010958708e-01	3.065138850549254390e-01	3.065138850549254390e-01	3.065138850549254390e-01	3.065138850549254390e-01	3.065138850549254390e-01	2.832541851082233109e-01	2.832541851082233109e-01	2.832541851082233109e-01	2.832541851082233109e-01	2.832541851082233109e-01
3.085715951341571062e-01	3.056468951581704507e-01	3.056468951581704507e-01	3.056468951581704507e-01	3.056468951581704507e-01	3.056468951581704507e-01	2.890194269141765360e-01	2.890194269141765360e-01	2.890194269141765360e-01	2.884674590043346809e-01	2.884674590043346809e-01
